Swapped_Condition	Swapped_Stimulus	Let-Alone	Sentence	Plain Verb	Noun	Pronoun	Modal
1	1	0	You weren't able to paint an awesome painting, or a bad one. Painting an awesome painting is <MASK> than painting a bad painting.	paint	painting	You	weren't able to
0	0	1	We weren't able to paint a bad painting, let alone an awesome one. Painting a bad painting is <MASK> than painting an awesome painting.	paint	painting	We	weren't able to
0	1	1	We weren't able to paint a bad painting, let alone an awesome one. Painting an awesome painting is <MASK> than painting a bad painting.	paint	painting	We	weren't able to
1	0	1	We weren't able to paint an awesome painting, let alone a bad one. Painting a bad painting is <MASK> than painting an awesome painting.	paint	painting	We	weren't able to
1	1	1	We weren't able to paint an awesome painting, let alone a bad one. Painting an awesome painting is <MASK> than painting a bad painting.	paint	painting	We	weren't able to
0	0	0	We weren't able to paint a bad painting, or an awesome one. Painting a bad painting is <MASK> than painting an awesome painting.	paint	painting	We	weren't able to
0	1	0	We weren't able to paint a bad painting, or an awesome one. Painting an awesome painting is <MASK> than painting a bad painting.	paint	painting	We	weren't able to
1	0	0	We weren't able to paint an awesome painting, or a bad one. Painting a bad painting is <MASK> than painting an awesome painting.	paint	painting	We	weren't able to
1	1	0	We weren't able to paint an awesome painting, or a bad one. Painting an awesome painting is <MASK> than painting a bad painting.	paint	painting	We	weren't able to
0	0	1	They weren't able to paint a bad painting, let alone an awesome one. Painting a bad painting is <MASK> than painting an awesome painting.	paint	painting	They	weren't able to
0	1	1	They weren't able to paint a bad painting, let alone an awesome one. Painting an awesome painting is <MASK> than painting a bad painting.	paint	painting	They	weren't able to
1	0	1	They weren't able to paint an awesome painting, let alone a bad one. Painting a bad painting is <MASK> than painting an awesome painting.	paint	painting	They	weren't able to
1	1	1	They weren't able to paint an awesome painting, let alone a bad one. Painting an awesome painting is <MASK> than painting a bad painting.	paint	painting	They	weren't able to
0	0	0	They weren't able to paint a bad painting, or an awesome one. Painting a bad painting is <MASK> than painting an awesome painting.	paint	painting	They	weren't able to
0	1	0	They weren't able to paint a bad painting, or an awesome one. Painting an awesome painting is <MASK> than painting a bad painting.	paint	painting	They	weren't able to
1	0	0	They weren't able to paint an awesome painting, or a bad one. Painting a bad painting is <MASK> than painting an awesome painting.	paint	painting	They	weren't able to
1	1	0	They weren't able to paint an awesome painting, or a bad one. Painting an awesome painting is <MASK> than painting a bad painting.	paint	painting	They	weren't able to
0	0	1	You couldn't paint an awful painting, let alone a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	couldn't
0	1	1	You couldn't paint an awful painting, let alone a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
1	0	1	You couldn't paint a good painting, let alone an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	couldn't
1	1	1	You couldn't paint a good painting, let alone an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
0	0	0	You couldn't paint an awful painting, or a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	couldn't
0	1	0	You couldn't paint an awful painting, or a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
1	0	0	You couldn't paint a good painting, or an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	couldn't
1	1	0	You couldn't paint a good painting, or an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
0	0	1	We couldn't paint an awful painting, let alone a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	couldn't
0	1	1	We couldn't paint an awful painting, let alone a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
1	0	1	We couldn't paint a good painting, let alone an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	couldn't
1	1	1	We couldn't paint a good painting, let alone an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
0	0	0	We couldn't paint an awful painting, or a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	couldn't
0	1	0	We couldn't paint an awful painting, or a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
1	0	0	We couldn't paint a good painting, or an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	couldn't
1	1	0	We couldn't paint a good painting, or an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
0	0	1	They couldn't paint an awful painting, let alone a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	couldn't
0	1	1	They couldn't paint an awful painting, let alone a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
1	0	1	They couldn't paint a good painting, let alone an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	couldn't
1	1	1	They couldn't paint a good painting, let alone an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
0	0	0	They couldn't paint an awful painting, or a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	couldn't
0	1	0	They couldn't paint an awful painting, or a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
1	0	0	They couldn't paint a good painting, or an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	couldn't
1	1	0	They couldn't paint a good painting, or an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
0	0	1	You can't paint an awful painting, let alone a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	can't
0	1	1	You can't paint an awful painting, let alone a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	can't
1	0	1	You can't paint a good painting, let alone an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	can't
1	1	1	You can't paint a good painting, let alone an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	can't
0	0	0	You can't paint an awful painting, or a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	can't
0	1	0	You can't paint an awful painting, or a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	can't
1	0	0	You can't paint a good painting, or an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	can't
1	1	0	You can't paint a good painting, or an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	can't
0	0	1	We can't paint an awful painting, let alone a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	can't
0	1	1	We can't paint an awful painting, let alone a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	can't
1	0	1	We can't paint a good painting, let alone an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	can't
1	1	1	We can't paint a good painting, let alone an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	can't
0	0	0	We can't paint an awful painting, or a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	can't
0	1	0	We can't paint an awful painting, or a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	can't
1	0	0	We can't paint a good painting, or an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	can't
1	1	0	We can't paint a good painting, or an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	can't
0	0	1	They can't paint an awful painting, let alone a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	can't
0	1	1	They can't paint an awful painting, let alone a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	can't
1	0	1	They can't paint a good painting, let alone an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	can't
1	1	1	They can't paint a good painting, let alone an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	can't
0	0	0	They can't paint an awful painting, or a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	can't
0	1	0	They can't paint an awful painting, or a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	can't
1	0	0	They can't paint a good painting, or an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	can't
1	1	0	They can't paint a good painting, or an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	can't
0	0	1	You weren't able to paint an awful painting, let alone a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	weren't able to
0	1	1	You weren't able to paint an awful painting, let alone a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
1	0	1	You weren't able to paint a good painting, let alone an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	weren't able to
1	1	1	You weren't able to paint a good painting, let alone an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
0	0	0	You weren't able to paint an awful painting, or a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	weren't able to
0	1	0	You weren't able to paint an awful painting, or a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
1	0	0	You weren't able to paint a good painting, or an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	You	weren't able to
1	1	0	You weren't able to paint a good painting, or an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
0	0	1	We weren't able to paint an awful painting, let alone a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	weren't able to
0	1	1	We weren't able to paint an awful painting, let alone a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
1	0	1	We weren't able to paint a good painting, let alone an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	weren't able to
1	1	1	We weren't able to paint a good painting, let alone an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
0	0	0	We weren't able to paint an awful painting, or a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	weren't able to
0	1	0	We weren't able to paint an awful painting, or a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
1	0	0	We weren't able to paint a good painting, or an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	We	weren't able to
1	1	0	We weren't able to paint a good painting, or an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
0	0	1	They weren't able to paint an awful painting, let alone a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	weren't able to
0	1	1	They weren't able to paint an awful painting, let alone a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	weren't able to
1	0	1	They weren't able to paint a good painting, let alone an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	weren't able to
1	1	1	They weren't able to paint a good painting, let alone an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	weren't able to
0	0	0	They weren't able to paint an awful painting, or a good one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	weren't able to
0	1	0	They weren't able to paint an awful painting, or a good one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	weren't able to
1	0	0	They weren't able to paint a good painting, or an awful one. Painting an awful painting is <MASK> than painting a good painting.	paint	painting	They	weren't able to
1	1	0	They weren't able to paint a good painting, or an awful one. Painting a good painting is <MASK> than painting an awful painting.	paint	painting	They	weren't able to
0	0	1	You couldn't paint an awful painting, let alone a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	couldn't
0	1	1	You couldn't paint an awful painting, let alone a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
1	0	1	You couldn't paint a great painting, let alone an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	couldn't
1	1	1	You couldn't paint a great painting, let alone an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
0	0	0	You couldn't paint an awful painting, or a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	couldn't
0	1	0	You couldn't paint an awful painting, or a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
1	0	0	You couldn't paint a great painting, or an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	couldn't
1	1	0	You couldn't paint a great painting, or an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
0	0	1	We couldn't paint an awful painting, let alone a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	couldn't
0	1	1	We couldn't paint an awful painting, let alone a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
1	0	1	We couldn't paint a great painting, let alone an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	couldn't
1	1	1	We couldn't paint a great painting, let alone an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
0	0	0	We couldn't paint an awful painting, or a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	couldn't
0	1	0	We couldn't paint an awful painting, or a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
1	0	0	We couldn't paint a great painting, or an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	couldn't
1	1	0	We couldn't paint a great painting, or an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
0	0	1	They couldn't paint an awful painting, let alone a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	couldn't
0	1	1	They couldn't paint an awful painting, let alone a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
1	0	1	They couldn't paint a great painting, let alone an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	couldn't
1	1	1	They couldn't paint a great painting, let alone an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
0	0	0	They couldn't paint an awful painting, or a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	couldn't
0	1	0	They couldn't paint an awful painting, or a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
1	0	0	They couldn't paint a great painting, or an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	couldn't
1	1	0	They couldn't paint a great painting, or an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
0	0	1	You can't paint an awful painting, let alone a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	can't
0	1	1	You can't paint an awful painting, let alone a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	can't
1	0	1	You can't paint a great painting, let alone an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	can't
1	1	1	You can't paint a great painting, let alone an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	can't
0	0	0	You can't paint an awful painting, or a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	can't
0	1	0	You can't paint an awful painting, or a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	can't
1	0	0	You can't paint a great painting, or an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	can't
1	1	0	You can't paint a great painting, or an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	can't
0	0	1	We can't paint an awful painting, let alone a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	can't
0	1	1	We can't paint an awful painting, let alone a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	can't
1	0	1	We can't paint a great painting, let alone an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	can't
1	1	1	We can't paint a great painting, let alone an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	can't
0	0	0	We can't paint an awful painting, or a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	can't
0	1	0	We can't paint an awful painting, or a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	can't
1	0	0	We can't paint a great painting, or an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	can't
1	1	0	We can't paint a great painting, or an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	can't
0	0	1	They can't paint an awful painting, let alone a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	can't
0	1	1	They can't paint an awful painting, let alone a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	can't
1	0	1	They can't paint a great painting, let alone an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	can't
1	1	1	They can't paint a great painting, let alone an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	can't
0	0	0	They can't paint an awful painting, or a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	can't
0	1	0	They can't paint an awful painting, or a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	can't
1	0	0	They can't paint a great painting, or an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	can't
1	1	0	They can't paint a great painting, or an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	can't
0	0	1	You weren't able to paint an awful painting, let alone a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	weren't able to
0	1	1	You weren't able to paint an awful painting, let alone a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
1	0	1	You weren't able to paint a great painting, let alone an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	weren't able to
1	1	1	You weren't able to paint a great painting, let alone an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
0	0	0	You weren't able to paint an awful painting, or a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	weren't able to
0	1	0	You weren't able to paint an awful painting, or a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
1	0	0	You weren't able to paint a great painting, or an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	You	weren't able to
1	1	0	You weren't able to paint a great painting, or an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
0	0	1	We weren't able to paint an awful painting, let alone a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	weren't able to
0	1	1	We weren't able to paint an awful painting, let alone a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
1	0	1	We weren't able to paint a great painting, let alone an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	weren't able to
1	1	1	We weren't able to paint a great painting, let alone an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
0	0	0	We weren't able to paint an awful painting, or a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	weren't able to
0	1	0	We weren't able to paint an awful painting, or a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
1	0	0	We weren't able to paint a great painting, or an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	We	weren't able to
1	1	0	We weren't able to paint a great painting, or an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
0	0	1	They weren't able to paint an awful painting, let alone a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	weren't able to
0	1	1	They weren't able to paint an awful painting, let alone a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	weren't able to
1	0	1	They weren't able to paint a great painting, let alone an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	weren't able to
1	1	1	They weren't able to paint a great painting, let alone an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	weren't able to
0	0	0	They weren't able to paint an awful painting, or a great one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	weren't able to
0	1	0	They weren't able to paint an awful painting, or a great one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	weren't able to
1	0	0	They weren't able to paint a great painting, or an awful one. Painting an awful painting is <MASK> than painting a great painting.	paint	painting	They	weren't able to
1	1	0	They weren't able to paint a great painting, or an awful one. Painting a great painting is <MASK> than painting an awful painting.	paint	painting	They	weren't able to
0	0	1	You couldn't paint an awful painting, let alone a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	couldn't
0	1	1	You couldn't paint an awful painting, let alone a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
1	0	1	You couldn't paint a wonderful painting, let alone an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	couldn't
1	1	1	You couldn't paint a wonderful painting, let alone an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
0	0	0	You couldn't paint an awful painting, or a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	couldn't
0	1	0	You couldn't paint an awful painting, or a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
1	0	0	You couldn't paint a wonderful painting, or an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	couldn't
1	1	0	You couldn't paint a wonderful painting, or an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	couldn't
0	0	1	We couldn't paint an awful painting, let alone a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	couldn't
0	1	1	We couldn't paint an awful painting, let alone a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
1	0	1	We couldn't paint a wonderful painting, let alone an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	couldn't
1	1	1	We couldn't paint a wonderful painting, let alone an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
0	0	0	We couldn't paint an awful painting, or a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	couldn't
0	1	0	We couldn't paint an awful painting, or a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
1	0	0	We couldn't paint a wonderful painting, or an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	couldn't
1	1	0	We couldn't paint a wonderful painting, or an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	couldn't
0	0	1	They couldn't paint an awful painting, let alone a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	They	couldn't
0	1	1	They couldn't paint an awful painting, let alone a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
1	0	1	They couldn't paint a wonderful painting, let alone an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	They	couldn't
1	1	1	They couldn't paint a wonderful painting, let alone an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
0	0	0	They couldn't paint an awful painting, or a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	They	couldn't
0	1	0	They couldn't paint an awful painting, or a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
1	0	0	They couldn't paint a wonderful painting, or an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	They	couldn't
1	1	0	They couldn't paint a wonderful painting, or an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	They	couldn't
0	0	1	You can't paint an awful painting, let alone a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	can't
0	1	1	You can't paint an awful painting, let alone a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	can't
1	0	1	You can't paint a wonderful painting, let alone an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	can't
1	1	1	You can't paint a wonderful painting, let alone an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	can't
0	0	0	You can't paint an awful painting, or a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	can't
0	1	0	You can't paint an awful painting, or a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	can't
1	0	0	You can't paint a wonderful painting, or an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	can't
1	1	0	You can't paint a wonderful painting, or an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	can't
0	0	1	We can't paint an awful painting, let alone a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	can't
0	1	1	We can't paint an awful painting, let alone a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	can't
1	0	1	We can't paint a wonderful painting, let alone an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	can't
1	1	1	We can't paint a wonderful painting, let alone an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	can't
0	0	0	We can't paint an awful painting, or a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	can't
0	1	0	We can't paint an awful painting, or a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	can't
1	0	0	We can't paint a wonderful painting, or an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	can't
1	1	0	We can't paint a wonderful painting, or an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	can't
0	0	1	They can't paint an awful painting, let alone a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	They	can't
0	1	1	They can't paint an awful painting, let alone a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	They	can't
1	0	1	They can't paint a wonderful painting, let alone an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	They	can't
1	1	1	They can't paint a wonderful painting, let alone an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	They	can't
0	0	0	They can't paint an awful painting, or a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	They	can't
0	1	0	They can't paint an awful painting, or a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	They	can't
1	0	0	They can't paint a wonderful painting, or an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	They	can't
1	1	0	They can't paint a wonderful painting, or an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	They	can't
0	0	1	You weren't able to paint an awful painting, let alone a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	weren't able to
0	1	1	You weren't able to paint an awful painting, let alone a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
1	0	1	You weren't able to paint a wonderful painting, let alone an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	weren't able to
1	1	1	You weren't able to paint a wonderful painting, let alone an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
0	0	0	You weren't able to paint an awful painting, or a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	weren't able to
0	1	0	You weren't able to paint an awful painting, or a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
1	0	0	You weren't able to paint a wonderful painting, or an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	You	weren't able to
1	1	0	You weren't able to paint a wonderful painting, or an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	You	weren't able to
0	0	1	We weren't able to paint an awful painting, let alone a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	weren't able to
0	1	1	We weren't able to paint an awful painting, let alone a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
1	0	1	We weren't able to paint a wonderful painting, let alone an awful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	weren't able to
1	1	1	We weren't able to paint a wonderful painting, let alone an awful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
0	0	0	We weren't able to paint an awful painting, or a wonderful one. Painting an awful painting is <MASK> than painting a wonderful painting.	paint	painting	We	weren't able to
0	1	0	We weren't able to paint an awful painting, or a wonderful one. Painting a wonderful painting is <MASK> than painting an awful painting.	paint	painting	We	weren't able to
