Swapped_Condition	Swapped_Stimulus	Let-Alone	Sentence	Plain Verb	Noun	Pronoun	Modal
1	0	1	We couldn't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	couldn't
1	1	1	We couldn't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
0	0	0	We couldn't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	couldn't
0	1	0	We couldn't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
1	0	0	We couldn't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	couldn't
1	1	0	We couldn't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
0	0	1	They couldn't start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	couldn't
0	1	1	They couldn't start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
1	0	1	They couldn't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	couldn't
1	1	1	They couldn't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
0	0	0	They couldn't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	couldn't
0	1	0	They couldn't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
1	0	0	They couldn't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	couldn't
1	1	0	They couldn't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
0	0	1	You can't start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	You	can't
0	1	1	You can't start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
1	0	1	You can't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	You	can't
1	1	1	You can't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
0	0	0	You can't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	You	can't
0	1	0	You can't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
1	0	0	You can't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	You	can't
1	1	0	You can't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
0	0	1	We can't start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	can't
0	1	1	We can't start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
1	0	1	We can't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	can't
1	1	1	We can't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
0	0	0	We can't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	can't
0	1	0	We can't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
1	0	0	We can't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	can't
1	1	0	We can't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
0	0	1	They can't start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	can't
0	1	1	They can't start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
1	0	1	They can't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	can't
1	1	1	They can't start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
0	0	0	They can't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	can't
0	1	0	They can't start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
1	0	0	They can't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	can't
1	1	0	They can't start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
0	0	1	You weren't able to start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	You	weren't able to
0	1	1	You weren't able to start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
1	0	1	You weren't able to start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	You	weren't able to
1	1	1	You weren't able to start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
0	0	0	You weren't able to start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	You	weren't able to
0	1	0	You weren't able to start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
1	0	0	You weren't able to start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	You	weren't able to
1	1	0	You weren't able to start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
0	0	1	We weren't able to start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	weren't able to
0	1	1	We weren't able to start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	weren't able to
1	0	1	We weren't able to start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	weren't able to
1	1	1	We weren't able to start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	weren't able to
0	0	0	We weren't able to start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	weren't able to
0	1	0	We weren't able to start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	weren't able to
1	0	0	We weren't able to start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	We	weren't able to
1	1	0	We weren't able to start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	weren't able to
0	0	1	They weren't able to start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	weren't able to
0	1	1	They weren't able to start a fire with arid wood, let alone damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	weren't able to
1	0	1	They weren't able to start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	weren't able to
1	1	1	They weren't able to start a fire with damp wood, let alone arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	weren't able to
0	0	0	They weren't able to start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	weren't able to
0	1	0	They weren't able to start a fire with arid wood, or damp wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	weren't able to
1	0	0	They weren't able to start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with damp wood.	start a fire with	wood	They	weren't able to
1	1	0	They weren't able to start a fire with damp wood, or arid wood. Starting a fire with damp wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	weren't able to
0	0	1	You couldn't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	couldn't
0	1	1	You couldn't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	couldn't
1	0	1	You couldn't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	couldn't
1	1	1	You couldn't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	couldn't
0	0	0	You couldn't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	couldn't
0	1	0	You couldn't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	couldn't
1	0	0	You couldn't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	couldn't
1	1	0	You couldn't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	couldn't
0	0	1	We couldn't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	couldn't
0	1	1	We couldn't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
1	0	1	We couldn't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	couldn't
1	1	1	We couldn't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
0	0	0	We couldn't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	couldn't
0	1	0	We couldn't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
1	0	0	We couldn't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	couldn't
1	1	0	We couldn't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
0	0	1	They couldn't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	couldn't
0	1	1	They couldn't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
1	0	1	They couldn't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	couldn't
1	1	1	They couldn't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
0	0	0	They couldn't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	couldn't
0	1	0	They couldn't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
1	0	0	They couldn't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	couldn't
1	1	0	They couldn't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
0	0	1	You can't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	can't
0	1	1	You can't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
1	0	1	You can't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	can't
1	1	1	You can't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
0	0	0	You can't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	can't
0	1	0	You can't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
1	0	0	You can't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	can't
1	1	0	You can't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
0	0	1	We can't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	can't
0	1	1	We can't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
1	0	1	We can't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	can't
1	1	1	We can't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
0	0	0	We can't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	can't
0	1	0	We can't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
1	0	0	We can't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	can't
1	1	0	We can't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
0	0	1	They can't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	can't
0	1	1	They can't start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
1	0	1	They can't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	can't
1	1	1	They can't start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
0	0	0	They can't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	can't
0	1	0	They can't start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
1	0	0	They can't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	can't
1	1	0	They can't start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
0	0	1	You weren't able to start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	weren't able to
0	1	1	You weren't able to start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
1	0	1	You weren't able to start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	weren't able to
1	1	1	You weren't able to start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
0	0	0	You weren't able to start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	weren't able to
0	1	0	You weren't able to start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
1	0	0	You weren't able to start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	You	weren't able to
1	1	0	You weren't able to start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
0	0	1	We weren't able to start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	weren't able to
0	1	1	We weren't able to start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	weren't able to
1	0	1	We weren't able to start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	weren't able to
1	1	1	We weren't able to start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	weren't able to
0	0	0	We weren't able to start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	weren't able to
0	1	0	We weren't able to start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	weren't able to
1	0	0	We weren't able to start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	We	weren't able to
1	1	0	We weren't able to start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	weren't able to
0	0	1	They weren't able to start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	weren't able to
0	1	1	They weren't able to start a fire with arid wood, let alone moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	weren't able to
1	0	1	They weren't able to start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	weren't able to
1	1	1	They weren't able to start a fire with moist wood, let alone arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	weren't able to
0	0	0	They weren't able to start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	weren't able to
0	1	0	They weren't able to start a fire with arid wood, or moist wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	weren't able to
1	0	0	They weren't able to start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with moist wood.	start a fire with	wood	They	weren't able to
1	1	0	They weren't able to start a fire with moist wood, or arid wood. Starting a fire with moist wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	weren't able to
0	0	1	You couldn't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	couldn't
0	1	1	You couldn't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	couldn't
1	0	1	You couldn't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	couldn't
1	1	1	You couldn't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	couldn't
0	0	0	You couldn't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	couldn't
0	1	0	You couldn't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	couldn't
1	0	0	You couldn't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	couldn't
1	1	0	You couldn't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	couldn't
0	0	1	We couldn't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	We	couldn't
0	1	1	We couldn't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
1	0	1	We couldn't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	We	couldn't
1	1	1	We couldn't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
0	0	0	We couldn't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	We	couldn't
0	1	0	We couldn't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
1	0	0	We couldn't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	We	couldn't
1	1	0	We couldn't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	couldn't
0	0	1	They couldn't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	They	couldn't
0	1	1	They couldn't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
1	0	1	They couldn't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	They	couldn't
1	1	1	They couldn't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
0	0	0	They couldn't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	They	couldn't
0	1	0	They couldn't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
1	0	0	They couldn't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	They	couldn't
1	1	0	They couldn't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	couldn't
0	0	1	You can't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	can't
0	1	1	You can't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
1	0	1	You can't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	can't
1	1	1	You can't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
0	0	0	You can't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	can't
0	1	0	You can't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
1	0	0	You can't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	can't
1	1	0	You can't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	can't
0	0	1	We can't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	We	can't
0	1	1	We can't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
1	0	1	We can't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	We	can't
1	1	1	We can't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
0	0	0	We can't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	We	can't
0	1	0	We can't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
1	0	0	We can't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	We	can't
1	1	0	We can't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	We	can't
0	0	1	They can't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	They	can't
0	1	1	They can't start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
1	0	1	They can't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	They	can't
1	1	1	They can't start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
0	0	0	They can't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	They	can't
0	1	0	They can't start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
1	0	0	They can't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	They	can't
1	1	0	They can't start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	They	can't
0	0	1	You weren't able to start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	weren't able to
0	1	1	You weren't able to start a fire with arid wood, let alone wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
1	0	1	You weren't able to start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	weren't able to
1	1	1	You weren't able to start a fire with wet wood, let alone arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
0	0	0	You weren't able to start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	weren't able to
0	1	0	You weren't able to start a fire with arid wood, or wet wood. Starting a fire with arid wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
1	0	0	You weren't able to start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with wet wood.	start a fire with	wood	You	weren't able to
1	1	0	You weren't able to start a fire with wet wood, or arid wood. Starting a fire with wet wood is <MASK> than starting a fire with arid wood.	start a fire with	wood	You	weren't able to
