Swapped_Condition	Swapped_Stimulus	Let-Alone	Sentence	Plain Verb	Noun	Pronoun	Modal
0	0	0	We weren't able to draw an awful picture, or a wonderful one. Drawing an awful picture is <MASK> than drawing a wonderful picture.	draw	picture	We	weren't able to
0	1	0	We weren't able to draw an awful picture, or a wonderful one. Drawing a wonderful picture is <MASK> than drawing an awful picture.	draw	picture	We	weren't able to
1	0	0	We weren't able to draw a wonderful picture, or an awful one. Drawing an awful picture is <MASK> than drawing a wonderful picture.	draw	picture	We	weren't able to
1	1	0	We weren't able to draw a wonderful picture, or an awful one. Drawing a wonderful picture is <MASK> than drawing an awful picture.	draw	picture	We	weren't able to
0	0	1	They weren't able to draw an awful picture, never mind a wonderful one. Drawing an awful picture is <MASK> than drawing a wonderful picture.	draw	picture	They	weren't able to
0	1	1	They weren't able to draw an awful picture, never mind a wonderful one. Drawing a wonderful picture is <MASK> than drawing an awful picture.	draw	picture	They	weren't able to
1	0	1	They weren't able to draw a wonderful picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing a wonderful picture.	draw	picture	They	weren't able to
1	1	1	They weren't able to draw a wonderful picture, never mind an awful one. Drawing a wonderful picture is <MASK> than drawing an awful picture.	draw	picture	They	weren't able to
0	0	0	They weren't able to draw an awful picture, or a wonderful one. Drawing an awful picture is <MASK> than drawing a wonderful picture.	draw	picture	They	weren't able to
0	1	0	They weren't able to draw an awful picture, or a wonderful one. Drawing a wonderful picture is <MASK> than drawing an awful picture.	draw	picture	They	weren't able to
1	0	0	They weren't able to draw a wonderful picture, or an awful one. Drawing an awful picture is <MASK> than drawing a wonderful picture.	draw	picture	They	weren't able to
1	1	0	They weren't able to draw a wonderful picture, or an awful one. Drawing a wonderful picture is <MASK> than drawing an awful picture.	draw	picture	They	weren't able to
0	0	1	You couldn't draw an awful picture, never mind an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	couldn't
0	1	1	You couldn't draw an awful picture, never mind an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	couldn't
1	0	1	You couldn't draw an awesome picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	couldn't
1	1	1	You couldn't draw an awesome picture, never mind an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	couldn't
0	0	0	You couldn't draw an awful picture, or an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	couldn't
0	1	0	You couldn't draw an awful picture, or an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	couldn't
1	0	0	You couldn't draw an awesome picture, or an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	couldn't
1	1	0	You couldn't draw an awesome picture, or an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	couldn't
0	0	1	We couldn't draw an awful picture, never mind an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	couldn't
0	1	1	We couldn't draw an awful picture, never mind an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	couldn't
1	0	1	We couldn't draw an awesome picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	couldn't
1	1	1	We couldn't draw an awesome picture, never mind an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	couldn't
0	0	0	We couldn't draw an awful picture, or an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	couldn't
0	1	0	We couldn't draw an awful picture, or an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	couldn't
1	0	0	We couldn't draw an awesome picture, or an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	couldn't
1	1	0	We couldn't draw an awesome picture, or an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	couldn't
0	0	1	They couldn't draw an awful picture, never mind an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	couldn't
0	1	1	They couldn't draw an awful picture, never mind an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	couldn't
1	0	1	They couldn't draw an awesome picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	couldn't
1	1	1	They couldn't draw an awesome picture, never mind an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	couldn't
0	0	0	They couldn't draw an awful picture, or an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	couldn't
0	1	0	They couldn't draw an awful picture, or an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	couldn't
1	0	0	They couldn't draw an awesome picture, or an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	couldn't
1	1	0	They couldn't draw an awesome picture, or an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	couldn't
0	0	1	You can't draw an awful picture, never mind an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	can't
0	1	1	You can't draw an awful picture, never mind an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	can't
1	0	1	You can't draw an awesome picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	can't
1	1	1	You can't draw an awesome picture, never mind an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	can't
0	0	0	You can't draw an awful picture, or an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	can't
0	1	0	You can't draw an awful picture, or an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	can't
1	0	0	You can't draw an awesome picture, or an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	can't
1	1	0	You can't draw an awesome picture, or an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	can't
0	0	1	We can't draw an awful picture, never mind an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	can't
0	1	1	We can't draw an awful picture, never mind an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	can't
1	0	1	We can't draw an awesome picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	can't
1	1	1	We can't draw an awesome picture, never mind an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	can't
0	0	0	We can't draw an awful picture, or an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	can't
0	1	0	We can't draw an awful picture, or an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	can't
1	0	0	We can't draw an awesome picture, or an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	can't
1	1	0	We can't draw an awesome picture, or an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	can't
0	0	1	They can't draw an awful picture, never mind an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	can't
0	1	1	They can't draw an awful picture, never mind an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	can't
1	0	1	They can't draw an awesome picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	can't
1	1	1	They can't draw an awesome picture, never mind an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	can't
0	0	0	They can't draw an awful picture, or an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	can't
0	1	0	They can't draw an awful picture, or an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	can't
1	0	0	They can't draw an awesome picture, or an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	can't
1	1	0	They can't draw an awesome picture, or an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	can't
0	0	1	You weren't able to draw an awful picture, never mind an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	weren't able to
0	1	1	You weren't able to draw an awful picture, never mind an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	weren't able to
1	0	1	You weren't able to draw an awesome picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	weren't able to
1	1	1	You weren't able to draw an awesome picture, never mind an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	weren't able to
0	0	0	You weren't able to draw an awful picture, or an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	weren't able to
0	1	0	You weren't able to draw an awful picture, or an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	weren't able to
1	0	0	You weren't able to draw an awesome picture, or an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	You	weren't able to
1	1	0	You weren't able to draw an awesome picture, or an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	You	weren't able to
0	0	1	We weren't able to draw an awful picture, never mind an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	weren't able to
0	1	1	We weren't able to draw an awful picture, never mind an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	weren't able to
1	0	1	We weren't able to draw an awesome picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	weren't able to
1	1	1	We weren't able to draw an awesome picture, never mind an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	weren't able to
0	0	0	We weren't able to draw an awful picture, or an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	weren't able to
0	1	0	We weren't able to draw an awful picture, or an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	weren't able to
1	0	0	We weren't able to draw an awesome picture, or an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	We	weren't able to
1	1	0	We weren't able to draw an awesome picture, or an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	We	weren't able to
0	0	1	They weren't able to draw an awful picture, never mind an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	weren't able to
0	1	1	They weren't able to draw an awful picture, never mind an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	weren't able to
1	0	1	They weren't able to draw an awesome picture, never mind an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	weren't able to
1	1	1	They weren't able to draw an awesome picture, never mind an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	weren't able to
0	0	0	They weren't able to draw an awful picture, or an awesome one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	weren't able to
0	1	0	They weren't able to draw an awful picture, or an awesome one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	weren't able to
1	0	0	They weren't able to draw an awesome picture, or an awful one. Drawing an awful picture is <MASK> than drawing an awesome picture.	draw	picture	They	weren't able to
1	1	0	They weren't able to draw an awesome picture, or an awful one. Drawing an awesome picture is <MASK> than drawing an awful picture.	draw	picture	They	weren't able to
0	0	1	You couldn't draw a terrible picture, never mind a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	couldn't
0	1	1	You couldn't draw a terrible picture, never mind a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	couldn't
1	0	1	You couldn't draw a good picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	couldn't
1	1	1	You couldn't draw a good picture, never mind a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	couldn't
0	0	0	You couldn't draw a terrible picture, or a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	couldn't
0	1	0	You couldn't draw a terrible picture, or a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	couldn't
1	0	0	You couldn't draw a good picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	couldn't
1	1	0	You couldn't draw a good picture, or a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	couldn't
0	0	1	We couldn't draw a terrible picture, never mind a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	couldn't
0	1	1	We couldn't draw a terrible picture, never mind a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	couldn't
1	0	1	We couldn't draw a good picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	couldn't
1	1	1	We couldn't draw a good picture, never mind a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	couldn't
0	0	0	We couldn't draw a terrible picture, or a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	couldn't
0	1	0	We couldn't draw a terrible picture, or a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	couldn't
1	0	0	We couldn't draw a good picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	couldn't
1	1	0	We couldn't draw a good picture, or a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	couldn't
0	0	1	They couldn't draw a terrible picture, never mind a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	couldn't
0	1	1	They couldn't draw a terrible picture, never mind a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	couldn't
1	0	1	They couldn't draw a good picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	couldn't
1	1	1	They couldn't draw a good picture, never mind a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	couldn't
0	0	0	They couldn't draw a terrible picture, or a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	couldn't
0	1	0	They couldn't draw a terrible picture, or a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	couldn't
1	0	0	They couldn't draw a good picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	couldn't
1	1	0	They couldn't draw a good picture, or a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	couldn't
0	0	1	You can't draw a terrible picture, never mind a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	can't
0	1	1	You can't draw a terrible picture, never mind a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	can't
1	0	1	You can't draw a good picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	can't
1	1	1	You can't draw a good picture, never mind a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	can't
0	0	0	You can't draw a terrible picture, or a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	can't
0	1	0	You can't draw a terrible picture, or a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	can't
1	0	0	You can't draw a good picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	can't
1	1	0	You can't draw a good picture, or a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	can't
0	0	1	We can't draw a terrible picture, never mind a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	can't
0	1	1	We can't draw a terrible picture, never mind a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	can't
1	0	1	We can't draw a good picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	can't
1	1	1	We can't draw a good picture, never mind a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	can't
0	0	0	We can't draw a terrible picture, or a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	can't
0	1	0	We can't draw a terrible picture, or a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	can't
1	0	0	We can't draw a good picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	can't
1	1	0	We can't draw a good picture, or a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	can't
0	0	1	They can't draw a terrible picture, never mind a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	can't
0	1	1	They can't draw a terrible picture, never mind a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	can't
1	0	1	They can't draw a good picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	can't
1	1	1	They can't draw a good picture, never mind a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	can't
0	0	0	They can't draw a terrible picture, or a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	can't
0	1	0	They can't draw a terrible picture, or a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	can't
1	0	0	They can't draw a good picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	can't
1	1	0	They can't draw a good picture, or a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	can't
0	0	1	You weren't able to draw a terrible picture, never mind a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	weren't able to
0	1	1	You weren't able to draw a terrible picture, never mind a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	weren't able to
1	0	1	You weren't able to draw a good picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	weren't able to
1	1	1	You weren't able to draw a good picture, never mind a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	weren't able to
0	0	0	You weren't able to draw a terrible picture, or a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	weren't able to
0	1	0	You weren't able to draw a terrible picture, or a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	weren't able to
1	0	0	You weren't able to draw a good picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	You	weren't able to
1	1	0	You weren't able to draw a good picture, or a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	You	weren't able to
0	0	1	We weren't able to draw a terrible picture, never mind a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	weren't able to
0	1	1	We weren't able to draw a terrible picture, never mind a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	weren't able to
1	0	1	We weren't able to draw a good picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	weren't able to
1	1	1	We weren't able to draw a good picture, never mind a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	weren't able to
0	0	0	We weren't able to draw a terrible picture, or a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	weren't able to
0	1	0	We weren't able to draw a terrible picture, or a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	weren't able to
1	0	0	We weren't able to draw a good picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	We	weren't able to
1	1	0	We weren't able to draw a good picture, or a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	We	weren't able to
0	0	1	They weren't able to draw a terrible picture, never mind a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	weren't able to
0	1	1	They weren't able to draw a terrible picture, never mind a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	weren't able to
1	0	1	They weren't able to draw a good picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	weren't able to
1	1	1	They weren't able to draw a good picture, never mind a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	weren't able to
0	0	0	They weren't able to draw a terrible picture, or a good one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	weren't able to
0	1	0	They weren't able to draw a terrible picture, or a good one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	weren't able to
1	0	0	They weren't able to draw a good picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a good picture.	draw	picture	They	weren't able to
1	1	0	They weren't able to draw a good picture, or a terrible one. Drawing a good picture is <MASK> than drawing a terrible picture.	draw	picture	They	weren't able to
0	0	1	You couldn't draw a terrible picture, never mind a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	couldn't
0	1	1	You couldn't draw a terrible picture, never mind a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	couldn't
1	0	1	You couldn't draw a great picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	couldn't
1	1	1	You couldn't draw a great picture, never mind a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	couldn't
0	0	0	You couldn't draw a terrible picture, or a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	couldn't
0	1	0	You couldn't draw a terrible picture, or a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	couldn't
1	0	0	You couldn't draw a great picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	couldn't
1	1	0	You couldn't draw a great picture, or a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	couldn't
0	0	1	We couldn't draw a terrible picture, never mind a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	We	couldn't
0	1	1	We couldn't draw a terrible picture, never mind a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	We	couldn't
1	0	1	We couldn't draw a great picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	We	couldn't
1	1	1	We couldn't draw a great picture, never mind a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	We	couldn't
0	0	0	We couldn't draw a terrible picture, or a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	We	couldn't
0	1	0	We couldn't draw a terrible picture, or a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	We	couldn't
1	0	0	We couldn't draw a great picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	We	couldn't
1	1	0	We couldn't draw a great picture, or a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	We	couldn't
0	0	1	They couldn't draw a terrible picture, never mind a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	They	couldn't
0	1	1	They couldn't draw a terrible picture, never mind a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	They	couldn't
1	0	1	They couldn't draw a great picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	They	couldn't
1	1	1	They couldn't draw a great picture, never mind a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	They	couldn't
0	0	0	They couldn't draw a terrible picture, or a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	They	couldn't
0	1	0	They couldn't draw a terrible picture, or a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	They	couldn't
1	0	0	They couldn't draw a great picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	They	couldn't
1	1	0	They couldn't draw a great picture, or a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	They	couldn't
0	0	1	You can't draw a terrible picture, never mind a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	can't
0	1	1	You can't draw a terrible picture, never mind a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	can't
1	0	1	You can't draw a great picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	can't
1	1	1	You can't draw a great picture, never mind a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	can't
0	0	0	You can't draw a terrible picture, or a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	can't
0	1	0	You can't draw a terrible picture, or a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	can't
1	0	0	You can't draw a great picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	can't
1	1	0	You can't draw a great picture, or a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	can't
0	0	1	We can't draw a terrible picture, never mind a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	We	can't
0	1	1	We can't draw a terrible picture, never mind a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	We	can't
1	0	1	We can't draw a great picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	We	can't
1	1	1	We can't draw a great picture, never mind a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	We	can't
0	0	0	We can't draw a terrible picture, or a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	We	can't
0	1	0	We can't draw a terrible picture, or a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	We	can't
1	0	0	We can't draw a great picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	We	can't
1	1	0	We can't draw a great picture, or a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	We	can't
0	0	1	They can't draw a terrible picture, never mind a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	They	can't
0	1	1	They can't draw a terrible picture, never mind a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	They	can't
1	0	1	They can't draw a great picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	They	can't
1	1	1	They can't draw a great picture, never mind a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	They	can't
0	0	0	They can't draw a terrible picture, or a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	They	can't
0	1	0	They can't draw a terrible picture, or a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	They	can't
1	0	0	They can't draw a great picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	They	can't
1	1	0	They can't draw a great picture, or a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	They	can't
0	0	1	You weren't able to draw a terrible picture, never mind a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	weren't able to
0	1	1	You weren't able to draw a terrible picture, never mind a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	weren't able to
1	0	1	You weren't able to draw a great picture, never mind a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	weren't able to
1	1	1	You weren't able to draw a great picture, never mind a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	weren't able to
0	0	0	You weren't able to draw a terrible picture, or a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	weren't able to
0	1	0	You weren't able to draw a terrible picture, or a great one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	weren't able to
1	0	0	You weren't able to draw a great picture, or a terrible one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	You	weren't able to
1	1	0	You weren't able to draw a great picture, or a terrible one. Drawing a great picture is <MASK> than drawing a terrible picture.	draw	picture	You	weren't able to
0	0	1	We weren't able to draw a terrible picture, never mind a great one. Drawing a terrible picture is <MASK> than drawing a great picture.	draw	picture	We	weren't able to
